Order Date,Date,Quarter,Row ID,Order ID,Ship Mode,Customer ID,Segment,City,State,Region,Category,Sub-Category,Price,Quantity,Discount,Total sales,Profit
3/2/2020,2/2022,Q1,4755,CA-2017-126354,Standard Class,SC-20380,Consumer,Pembroke Pines,Florida,South,Office Supplies,Binders,3.88,2,0.7,2.33,-2.59
3/2/2020,2/2022,Q1,4756,CA-2017-126354,Standard Class,SC-20380,Consumer,Pembroke Pines,Florida,South,Office Supplies,Paper,115.3,3,0.2,276.71,40.35
3/2/2020,2/2022,Q1,7445,CA-2017-127474,Second Class,RD-19810,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,5.18,1,0.2,4.15,1.81
3/2/2020,2/2022,Q1,7446,CA-2017-127474,Second Class,RD-19810,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,65.58,2,0.2,104.93,23.77
3/2/2020,2/2022,Q1,7447,CA-2017-127474,Second Class,RD-19810,Home Office,Chicago,Illinois,Central,Furniture,Furnishings,22.2,1,0.6,8.88,-26.09
3/2/2020,2/2022,Q1,7448,CA-2017-127474,Second Class,RD-19810,Home Office,Chicago,Illinois,Central,Office Supplies,Paper,419.4,5,0.2,1677.6,146.79
4/2/2020,2/2022,Q1,7065,CA-2017-169474,Standard Class,JF-15355,Consumer,Rochester,New York,East,Office Supplies,Appliances,32.67,3,0,98.01,8.49
5/2/2020,2/2022,Q1,6567,CA-2017-131282,Second Class,CB-12025,Consumer,Waco,Texas,Central,Office Supplies,Binders,243.99,4,0.8,195.19,-426.99
5/2/2020,2/2022,Q1,6568,CA-2017-131282,Second Class,CB-12025,Consumer,Waco,Texas,Central,Office Supplies,Art,7.12,5,0.2,28.48,0.71
5/2/2020,2/2022,Q1,6839,CA-2017-107517,Standard Class,FC-14335,Corporate,Torrance,California,West,Office Supplies,Appliances,1640.7,5,0,8203.5,459.4
5/2/2020,2/2022,Q1,6840,CA-2017-107517,Standard Class,FC-14335,Corporate,Torrance,California,West,Technology,Phones,371.2,5,0.2,1484.8,41.76
6/2/2020,2/2022,Q1,2263,CA-2017-122994,First Class,MV-17485,Consumer,Arlington,Virginia,South,Furniture,Bookcases,359.97,3,0,1079.91,79.19
6/2/2020,2/2022,Q1,5973,CA-2017-115105,Standard Class,BD-11770,Consumer,New York City,New York,East,Furniture,Bookcases,240.78,1,0.2,192.63,30.1
6/2/2020,2/2022,Q1,7026,US-2017-101840,Standard Class,SP-20545,Corporate,New York City,New York,East,Technology,Phones,227.46,6,0,1364.76,65.96
6/2/2020,2/2022,Q1,7027,US-2017-101840,Standard Class,SP-20545,Corporate,New York City,New York,East,Office Supplies,Binders,46.24,4,0.2,147.97,15.61
6/2/2020,2/2022,Q1,7355,CA-2017-154102,Standard Class,SN-20560,Home Office,San Francisco,California,West,Office Supplies,Paper,29.9,5,0,149.5,13.46
9/2/2020,2/2022,Q1,3085,CA-2017-118773,Standard Class,TP-21415,Consumer,Houston,Texas,Central,Office Supplies,Binders,252.78,4,0.8,202.23,-417.09
9/2/2020,2/2022,Q1,3086,CA-2017-118773,Standard Class,TP-21415,Consumer,Houston,Texas,Central,Technology,Accessories,127.98,2,0.2,204.77,16
9/2/2020,2/2022,Q1,3087,CA-2017-118773,Standard Class,TP-21415,Consumer,Houston,Texas,Central,Furniture,Furnishings,3.98,2,0.6,3.19,-2.69
9/2/2020,2/2022,Q1,3088,CA-2017-118773,Standard Class,TP-21415,Consumer,Houston,Texas,Central,Office Supplies,Appliances,12.99,2,0.8,5.2,-32.48
9/2/2020,2/2022,Q1,5961,CA-2017-150602,Second Class,ML-17395,Corporate,Los Angeles,California,West,Furniture,Furnishings,21.12,4,0,84.48,6.55
9/2/2020,2/2022,Q1,7246,CA-2017-145807,Standard Class,SB-20170,Consumer,Los Angeles,California,West,Office Supplies,Storage,354.9,5,0,1774.5,17.75
10/2/2020,2/2022,Q1,1535,CA-2017-124086,Standard Class,MP-18175,Home Office,Laguna Niguel,California,West,Furniture,Bookcases,203.98,2,0.15,346.77,16.8
10/2/2020,2/2022,Q1,2368,CA-2017-123659,First Class,MN-17935,Consumer,Clinton,Maryland,East,Office Supplies,Paper,23.12,4,0,92.48,11.33
11/2/2020,2/2022,Q1,1520,CA-2017-116204,Second Class,VW-21775,Corporate,San Francisco,California,West,Office Supplies,Binders,21.34,7,0.2,119.48,7.73
11/2/2020,2/2022,Q1,3146,CA-2017-131828,Second Class,CS-11845,Corporate,Seattle,Washington,West,Furniture,Chairs,963.14,4,0.2,3082.04,108.35
11/2/2020,2/2022,Q1,3147,CA-2017-131828,Second Class,CS-11845,Corporate,Seattle,Washington,West,Technology,Phones,88.78,3,0.2,213.06,7.77
11/2/2020,2/2022,Q1,8483,US-2017-118535,Standard Class,DJ-13510,Corporate,New York City,New York,East,Office Supplies,Labels,20.7,2,0,41.4,9.94
11/2/2020,2/2022,Q1,9239,CA-2017-138156,First Class,MM-17260,Consumer,Columbus,Ohio,East,Furniture,Furnishings,147.57,2,0.2,236.11,-3.69
13/2/2020,2/2022,Q1,2730,CA-2017-104801,Standard Class,FH-14350,Consumer,Seattle,Washington,West,Office Supplies,Art,6.63,3,0,19.89,1.79
13/2/2020,2/2022,Q1,2731,CA-2017-104801,Standard Class,FH-14350,Consumer,Seattle,Washington,West,Technology,Accessories,799.96,4,0,3199.84,343.98
13/2/2020,2/2022,Q1,2732,CA-2017-104801,Standard Class,FH-14350,Consumer,Seattle,Washington,West,Furniture,Furnishings,107.53,1,0,107.53,21.51
13/2/2020,2/2022,Q1,5598,CA-2017-151176,Standard Class,SV-20785,Consumer,Baltimore,Maryland,East,Office Supplies,Supplies,25.02,3,0,75.06,6.51
13/2/2020,2/2022,Q1,5599,CA-2017-151176,Standard Class,SV-20785,Consumer,Baltimore,Maryland,East,Office Supplies,Art,10.71,3,0,32.13,2.78
13/2/2020,2/2022,Q1,7119,CA-2017-104906,Standard Class,JP-15460,Corporate,New York City,New York,East,Office Supplies,Paper,17.94,3,0,53.82,8.79
13/2/2020,2/2022,Q1,9633,CA-2017-154809,Standard Class,MH-17455,Consumer,Minneapolis,Minnesota,Central,Office Supplies,Appliances,90.64,8,0,725.12,38.98
16/2/2020,2/2022,Q1,3780,CA-2017-118521,Standard Class,LF-17185,Consumer,New York City,New York,East,Office Supplies,Paper,37.94,2,0,75.88,18.21
16/2/2020,2/2022,Q1,6313,CA-2017-120019,Standard Class,NG-18355,Corporate,Fairfield,Connecticut,East,Office Supplies,Storage,579.51,3,0,1738.53,81.13
16/2/2020,2/2022,Q1,6314,CA-2017-120019,Standard Class,NG-18355,Corporate,Fairfield,Connecticut,East,Technology,Phones,14.99,1,0,14.99,7.35
16/2/2020,2/2022,Q1,8673,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,Office Supplies,Fasteners,18.37,2,0.2,29.39,6.2
16/2/2020,2/2022,Q1,8674,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,Furniture,Chairs,600.56,3,0.3,1261.17,-8.58
16/2/2020,2/2022,Q1,8675,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,Office Supplies,Storage,50.35,3,0.2,120.84,-8.18
16/2/2020,2/2022,Q1,8676,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,Office Supplies,Art,28.03,6,0.2,134.55,3.5
16/2/2020,2/2022,Q1,8677,CA-2017-163265,Standard Class,JS-16030,Consumer,Decatur,Illinois,Central,Furniture,Furnishings,7.69,1,0.6,3.08,-3.65
17/2/2020,2/2022,Q1,3860,CA-2017-154039,Standard Class,JK-16120,Home Office,Chicago,Illinois,Central,Furniture,Tables,480.96,3,0.5,721.44,-269.34
17/2/2020,2/2022,Q1,3861,CA-2017-154039,Standard Class,JK-16120,Home Office,Chicago,Illinois,Central,Technology,Phones,124.79,1,0.2,99.83,10.92
17/2/2020,2/2022,Q1,4362,US-2017-163195,Second Class,LL-16840,Consumer,Lafayette,Louisiana,South,Technology,Phones,29.16,3,0,87.48,8.46
17/2/2020,2/2022,Q1,4653,CA-2017-132647,Standard Class,GH-14410,Home Office,Perth Amboy,New Jersey,East,Office Supplies,Paper,11.76,2,0,23.52,5.76
17/2/2020,2/2022,Q1,4654,CA-2017-132647,Standard Class,GH-14410,Home Office,Perth Amboy,New Jersey,East,Office Supplies,Storage,166.45,5,0,832.25,39.95
17/2/2020,2/2022,Q1,8106,CA-2017-159149,First Class,CR-12820,Home Office,Houston,Texas,Central,Furniture,Bookcases,89.07,1,0.32,60.57,-17.03
17/2/2020,2/2022,Q1,8107,CA-2017-159149,First Class,CR-12820,Home Office,Houston,Texas,Central,Office Supplies,Art,175.44,6,0.2,842.11,52.63
17/2/2020,2/2022,Q1,8108,CA-2017-159149,First Class,CR-12820,Home Office,Houston,Texas,Central,Technology,Phones,438.34,4,0.2,1402.68,-87.67
17/2/2020,2/2022,Q1,9344,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,Furniture,Tables,455.97,5,0.4,1367.91,-106.39
17/2/2020,2/2022,Q1,9345,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,Office Supplies,Binders,5.72,5,0.7,8.57,-4.76
17/2/2020,2/2022,Q1,9346,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,Technology,Phones,57.59,1,0.4,34.56,-11.52
17/2/2020,2/2022,Q1,9347,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,Furniture,Furnishings,30.14,2,0.2,48.23,8.29
17/2/2020,2/2022,Q1,9348,CA-2017-109085,First Class,CK-12325,Home Office,Troy,Ohio,East,Furniture,Chairs,899.43,5,0.3,3148.01,-12.85
18/2/2020,2/2022,Q1,5388,CA-2017-164707,Second Class,CV-12805,Corporate,Los Angeles,California,West,Technology,Phones,167.98,3,0.2,403.14,10.5
18/2/2020,2/2022,Q1,5389,CA-2017-164707,Second Class,CV-12805,Corporate,Los Angeles,California,West,Technology,Accessories,109.53,3,0,328.59,47.1
18/2/2020,2/2022,Q1,5390,CA-2017-164707,Second Class,CV-12805,Corporate,Los Angeles,California,West,Office Supplies,Labels,9.82,2,0,19.64,4.81
19/2/2020,2/2022,Q1,1837,CA-2017-122693,Second Class,NH-18610,Corporate,Roswell,Georgia,South,Office Supplies,Appliances,1245.86,7,0,8721.02,361.3
19/2/2020,2/2022,Q1,2910,CA-2017-166415,Standard Class,ME-17725,Consumer,Seattle,Washington,West,Office Supplies,Fasteners,11.22,3,0,33.66,0.22
19/2/2020,2/2022,Q1,3963,CA-2017-134838,First Class,ED-13885,Home Office,Los Angeles,California,West,Office Supplies,Art,12.84,3,0,38.52,3.47
19/2/2020,2/2022,Q1,3964,CA-2017-134838,First Class,ED-13885,Home Office,Los Angeles,California,West,Furniture,Furnishings,44.67,3,0,134.01,12.06
20/2/2020,2/2022,Q1,801,CA-2017-105809,First Class,HW-14935,Corporate,San Diego,California,West,Furniture,Furnishings,22.23,1,0,22.23,7.34
20/2/2020,2/2022,Q1,802,CA-2017-105809,First Class,HW-14935,Corporate,San Diego,California,West,Technology,Phones,215.97,2,0.2,345.55,18.9
20/2/2020,2/2022,Q1,3286,CA-2017-150525,Standard Class,JP-16135,Home Office,Muskogee,Oklahoma,Central,Office Supplies,Art,6.56,2,0,13.12,1.9
20/2/2020,2/2022,Q1,3287,CA-2017-150525,Standard Class,JP-16135,Home Office,Muskogee,Oklahoma,Central,Office Supplies,Appliances,13.11,3,0,39.33,3.41
20/2/2020,2/2022,Q1,4523,CA-2017-105445,Second Class,BP-11095,Corporate,Louisville,Colorado,West,Office Supplies,Fasteners,9.43,3,0.2,22.64,3.07
20/2/2020,2/2022,Q1,6655,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,Technology,Phones,333.58,3,0.2,800.58,25.02
20/2/2020,2/2022,Q1,6656,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,Technology,Accessories,31.99,1,0.2,25.59,4.8
20/2/2020,2/2022,Q1,6657,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,Office Supplies,Storage,51.17,2,0.2,81.87,-6.4
20/2/2020,2/2022,Q1,6658,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,Office Supplies,Envelopes,10.64,5,0.2,42.56,3.86
20/2/2020,2/2022,Q1,6659,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,Furniture,Furnishings,68.7,2,0.2,109.93,16.32
20/2/2020,2/2022,Q1,6660,CA-2017-135937,Standard Class,KM-16375,Home Office,Gilbert,Arizona,West,Furniture,Tables,386.91,9,0.5,1741.1,-185.72
21/2/2020,2/2022,Q1,9318,CA-2017-124940,Standard Class,DK-13090,Consumer,Carrollton,Texas,Central,Technology,Accessories,47.9,1,0.2,38.32,-2.99
23/2/2020,2/2022,Q1,2083,CA-2017-104647,Standard Class,CK-12595,Consumer,Los Angeles,California,West,Office Supplies,Paper,37.44,6,0,224.64,16.85
23/2/2020,2/2022,Q1,6027,CA-2017-136007,Standard Class,AC-10615,Corporate,Seattle,Washington,West,Office Supplies,Fasteners,8.4,5,0,42,0.34
23/2/2020,2/2022,Q1,6028,CA-2017-136007,Standard Class,AC-10615,Corporate,Seattle,Washington,West,Technology,Phones,71.96,5,0.2,287.84,25.19
24/2/2020,2/2022,Q1,1992,CA-2017-111374,Standard Class,CB-12415,Consumer,Philadelphia,Pennsylvania,East,Office Supplies,Binders,4.96,4,0.7,5.95,-3.8
24/2/2020,2/2022,Q1,7227,CA-2017-127397,Standard Class,ES-14080,Corporate,Philadelphia,Pennsylvania,East,Office Supplies,Paper,123.92,5,0.2,495.68,38.73
24/2/2020,2/2022,Q1,7228,CA-2017-127397,Standard Class,ES-14080,Corporate,Philadelphia,Pennsylvania,East,Technology,Accessories,1319.8,5,0.2,5279.2,214.47
25/2/2020,2/2022,Q1,3765,CA-2017-125878,Standard Class,MH-18025,Consumer,Chicago,Illinois,Central,Office Supplies,Binders,1.79,3,0.8,1.07,-3.04
25/2/2020,2/2022,Q1,7534,US-2017-134642,Standard Class,SW-20245,Consumer,Greenville,North Carolina,South,Furniture,Chairs,196.78,2,0.2,314.85,-22.14
25/2/2020,2/2022,Q1,7535,US-2017-134642,Standard Class,SW-20245,Consumer,Greenville,North Carolina,South,Furniture,Bookcases,231.92,5,0.2,927.68,5.8
26/2/2020,2/2022,Q1,1189,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,Office Supplies,Appliances,81.92,4,0,327.68,22.12
26/2/2020,2/2022,Q1,1190,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,Technology,Phones,889.54,8,0.2,5693.03,66.72
26/2/2020,2/2022,Q1,1191,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,Furniture,Chairs,892.22,3,0.2,2141.34,89.22
26/2/2020,2/2022,Q1,1192,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,Office Supplies,Paper,223.92,4,0,895.68,109.72
26/2/2020,2/2022,Q1,1193,CA-2017-117212,Second Class,BT-11530,Home Office,Los Angeles,California,West,Office Supplies,Paper,23.12,4,0,92.48,11.33
26/2/2020,2/2022,Q1,6921,CA-2017-121706,Standard Class,BM-11140,Consumer,Santa Barbara,California,West,Office Supplies,Appliances,356.79,7,0,2497.53,99.9
26/2/2020,2/2022,Q1,9991,CA-2017-121258,Standard Class,DB-13060,Consumer,Costa Mesa,California,West,Furniture,Furnishings,91.96,2,0,183.92,15.63
26/2/2020,2/2022,Q1,9992,CA-2017-121258,Standard Class,DB-13060,Consumer,Costa Mesa,California,West,Technology,Phones,258.58,2,0.2,413.72,19.39
26/2/2020,2/2022,Q1,9993,CA-2017-121258,Standard Class,DB-13060,Consumer,Costa Mesa,California,West,Office Supplies,Paper,29.6,4,0,118.4,13.32
28/2/2020,2/2022,Q1,9766,CA-2017-101959,Standard Class,DB-13660,Consumer,Middletown,Connecticut,East,Office Supplies,Binders,9.84,2,0,19.68,4.72
28/2/2020,2/2022,Q1,9767,CA-2017-101959,Standard Class,DB-13660,Consumer,Middletown,Connecticut,East,Office Supplies,Paper,7.78,1,0,7.78,3.5
2/3/2020,3/2022,Q1,1770,CA-2017-146024,Standard Class,SC-20770,Corporate,Dallas,Texas,Central,Office Supplies,Supplies,6.98,4,0.2,22.32,-1.4
2/3/2020,3/2022,Q1,1771,CA-2017-146024,Standard Class,SC-20770,Corporate,Dallas,Texas,Central,Office Supplies,Binders,12.22,7,0.8,17.11,-20.17
2/3/2020,3/2022,Q1,2509,CA-2017-163902,Standard Class,MY-17380,Corporate,Los Angeles,California,West,Technology,Phones,196.78,3,0.2,472.26,14.76
2/3/2020,3/2022,Q1,2510,CA-2017-163902,Standard Class,MY-17380,Corporate,Los Angeles,California,West,Technology,Accessories,479.94,6,0,2879.64,52.79
2/3/2020,3/2022,Q1,7638,CA-2017-104885,Standard Class,DB-13555,Corporate,Newark,Delaware,East,Office Supplies,Art,59.52,3,0,178.56,15.48
2/3/2020,3/2022,Q1,7639,CA-2017-104885,Standard Class,DB-13555,Corporate,Newark,Delaware,East,Office Supplies,Envelopes,57.96,7,0,405.72,27.24
2/3/2020,3/2022,Q1,7640,CA-2017-104885,Standard Class,DB-13555,Corporate,Newark,Delaware,East,Furniture,Bookcases,441.96,2,0,883.92,101.65
2/3/2020,3/2022,Q1,7641,CA-2017-104885,Standard Class,DB-13555,Corporate,Newark,Delaware,East,Office Supplies,Paper,68.04,6,0,408.24,33.34
2/3/2020,3/2022,Q1,7861,CA-2017-152261,Standard Class,JA-15970,Consumer,Cuyahoga Falls,Ohio,East,Office Supplies,Binders,18.53,4,0.7,22.23,-12.35
2/3/2020,3/2022,Q1,9252,CA-2017-155712,Standard Class,KD-16615,Corporate,Los Angeles,California,West,Office Supplies,Binders,107.65,2,0.2,172.24,33.64
2/3/2020,3/2022,Q1,9293,CA-2017-124114,Same Day,RS-19765,Corporate,Waco,Texas,Central,Office Supplies,Binders,0.56,1,0.8,0.11,-0.95
3/3/2020,3/2022,Q1,1323,CA-2017-121804,Standard Class,LP-17095,Consumer,Murray,Kentucky,South,Office Supplies,Appliances,72.8,5,0,364,19.66
3/3/2020,3/2022,Q1,3062,CA-2017-127621,Standard Class,RE-19450,Consumer,Dallas,Texas,Central,Office Supplies,Paper,26.88,8,0.2,172.03,9.74
3/3/2020,3/2022,Q1,3474,CA-2017-111815,Standard Class,EP-13915,Consumer,Dearborn Heights,Michigan,Central,Furniture,Chairs,180.98,1,0,180.98,47.05
3/3/2020,3/2022,Q1,3475,CA-2017-111815,Standard Class,EP-13915,Consumer,Dearborn Heights,Michigan,Central,Technology,Accessories,99.98,2,0,199.96,42.99
3/3/2020,3/2022,Q1,6576,CA-2017-123085,Standard Class,EJ-13720,Consumer,Los Angeles,California,West,Technology,Accessories,1049.44,8,0,8395.52,440.76
3/3/2020,3/2022,Q1,6577,CA-2017-123085,Standard Class,EJ-13720,Consumer,Los Angeles,California,West,Furniture,Chairs,170.35,3,0.2,408.84,-17.04
3/3/2020,3/2022,Q1,8619,CA-2017-117513,Standard Class,BT-11395,Corporate,Los Angeles,California,West,Furniture,Tables,399.67,7,0.2,2238.16,-14.99
4/3/2020,3/2022,Q1,420,CA-2017-110478,Standard Class,SP-20860,Corporate,Los Angeles,California,West,Office Supplies,Art,9.32,4,0,37.28,2.7
4/3/2020,3/2022,Q1,421,CA-2017-110478,Standard Class,SP-20860,Corporate,Los Angeles,California,West,Office Supplies,Envelopes,15.25,1,0,15.25,7.02
4/3/2020,3/2022,Q1,5296,CA-2017-142174,Standard Class,DP-13000,Consumer,Houston,Texas,Central,Office Supplies,Paper,89.57,2,0.2,143.31,32.47
4/3/2020,3/2022,Q1,6447,US-2017-119816,Second Class,TT-21460,Home Office,Houston,Texas,Central,Furniture,Furnishings,103.5,5,0.6,207,-77.63
4/3/2020,3/2022,Q1,6448,US-2017-119816,Second Class,TT-21460,Home Office,Houston,Texas,Central,Office Supplies,Labels,2.46,1,0.2,1.97,0.86
4/3/2020,3/2022,Q1,6449,US-2017-119816,Second Class,TT-21460,Home Office,Houston,Texas,Central,Office Supplies,Storage,8.72,1,0.2,6.98,0.65
5/3/2020,3/2022,Q1,3813,CA-2017-147753,Same Day,PK-19075,Consumer,Milwaukee,Wisconsin,Central,Office Supplies,Labels,25.06,2,0,50.12,11.78
5/3/2020,3/2022,Q1,4744,CA-2017-168123,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,Office Supplies,Fasteners,7.9,2,0,15.8,2.53
5/3/2020,3/2022,Q1,4745,CA-2017-168123,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,Office Supplies,Storage,221.16,4,0,884.64,57.5
5/3/2020,3/2022,Q1,4746,CA-2017-168123,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,Office Supplies,Binders,127.96,2,0,255.92,62.7
5/3/2020,3/2022,Q1,4747,CA-2017-168123,Same Day,JD-16060,Consumer,Rochester,Minnesota,Central,Office Supplies,Binders,18.69,3,0,56.07,9.16
5/3/2020,3/2022,Q1,5949,CA-2017-161046,Same Day,CB-12535,Corporate,Southaven,Mississippi,South,Office Supplies,Envelopes,42.68,4,0,170.72,19.63
5/3/2020,3/2022,Q1,5950,CA-2017-161046,Same Day,CB-12535,Corporate,Southaven,Mississippi,South,Technology,Accessories,299.97,3,0,899.91,125.99
5/3/2020,3/2022,Q1,5951,CA-2017-161046,Same Day,CB-12535,Corporate,Southaven,Mississippi,South,Office Supplies,Appliances,262.24,2,0,524.48,78.67
5/3/2020,3/2022,Q1,5952,CA-2017-161046,Same Day,CB-12535,Corporate,Southaven,Mississippi,South,Office Supplies,Binders,234.36,6,0,1406.16,112.49
6/3/2020,3/2022,Q1,3735,CA-2017-168193,Second Class,RM-19750,Consumer,New York City,New York,East,Office Supplies,Paper,26.38,1,0,26.38,12.13
6/3/2020,3/2022,Q1,3736,CA-2017-168193,Second Class,RM-19750,Consumer,New York City,New York,East,Furniture,Furnishings,71.97,3,0,215.91,16.55
6/3/2020,3/2022,Q1,4180,US-2017-119039,Standard Class,BF-11170,Home Office,San Francisco,California,West,Office Supplies,Binders,14.98,9,0.2,107.83,5.43
6/3/2020,3/2022,Q1,5151,CA-2017-125101,Second Class,SH-19975,Corporate,San Francisco,California,West,Office Supplies,Storage,67.78,2,0,135.56,16.95
6/3/2020,3/2022,Q1,6512,CA-2017-167640,Standard Class,FC-14245,Home Office,San Francisco,California,West,Office Supplies,Art,23.88,6,0,143.28,8.12
6/3/2020,3/2022,Q1,6513,CA-2017-167640,Standard Class,FC-14245,Home Office,San Francisco,California,West,Office Supplies,Labels,11.52,4,0,46.08,5.64
6/3/2020,3/2022,Q1,6514,CA-2017-167640,Standard Class,FC-14245,Home Office,San Francisco,California,West,Office Supplies,Paper,286.93,7,0,2008.51,140.6
6/3/2020,3/2022,Q1,6515,CA-2017-167640,Standard Class,FC-14245,Home Office,San Francisco,California,West,Technology,Phones,206.38,2,0.2,330.21,23.22
6/3/2020,3/2022,Q1,9312,CA-2017-148642,Standard Class,DW-13540,Consumer,Dallas,Texas,Central,Office Supplies,Labels,4.93,2,0.2,7.88,1.72
6/3/2020,3/2022,Q1,9313,CA-2017-148642,Standard Class,DW-13540,Consumer,Dallas,Texas,Central,Office Supplies,Art,63.49,4,0.2,203.16,4.76
7/3/2020,3/2022,Q1,1372,CA-2017-136672,Standard Class,MG-17890,Home Office,Clinton,Maryland,East,Technology,Accessories,49.08,3,0,147.24,4.91
7/3/2020,3/2022,Q1,4903,CA-2017-110884,Standard Class,SH-20395,Consumer,New York City,New York,East,Office Supplies,Binders,25.92,6,0.2,124.42,9.07
7/3/2020,3/2022,Q1,4904,CA-2017-110884,Standard Class,SH-20395,Consumer,New York City,New York,East,Office Supplies,Labels,91.59,3,0,274.77,42.13
8/3/2020,3/2022,Q1,360,CA-2017-155698,First Class,VB-21745,Corporate,Columbus,Georgia,South,Office Supplies,Appliances,647.84,8,0,5182.72,168.44
8/3/2020,3/2022,Q1,361,CA-2017-155698,First Class,VB-21745,Corporate,Columbus,Georgia,South,Office Supplies,Labels,20.7,2,0,41.4,9.94
8/3/2020,3/2022,Q1,4884,CA-2017-104080,Standard Class,AH-10210,Consumer,Anaheim,California,West,Office Supplies,Binders,171.2,5,0.2,684.8,64.2
8/3/2020,3/2022,Q1,4885,CA-2017-104080,Standard Class,AH-10210,Consumer,Anaheim,California,West,Office Supplies,Art,3.36,2,0,6.72,0.87
9/3/2020,3/2022,Q1,1926,CA-2017-102834,Standard Class,LW-16990,Corporate,San Francisco,California,West,Technology,Accessories,199.98,2,0,399.96,69.99
